,arr_dt,benchmark_travel_time_sec,dep_dt,dest_id,dest_name,direction,origin_id,origin_name,route_id,threshold_flag_1,threshold_flag_2,threshold_flag_3,travel_time_sec
68,1514459735,1020,1514458708,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1027
69,1514460512,1020,1514459411,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1101
70,1514460838,1020,1514459733,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1105
71,1514461018,1020,1514459859,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1159
72,1514461250,1020,1514460212,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1038
73,1514461681,1020,1514460603,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1078
74,1514461912,1020,1514460905,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1007
75,1514462230,1020,1514461239,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,991
76,1514462922,1157,1514461747,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1175
77,1514463663,1157,1514462044,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,threshold_id_04,threshold_id_05,,1619
78,1514464059,1157,1514462462,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,threshold_id_04,threshold_id_05,,1597
79,1514464905,1200,1514463859,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1046
80,1514465327,1200,1514464209,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1118
81,1514466771,1200,1514464579,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,threshold_id_04,threshold_id_05,threshold_id_06,2192
82,1514467586,1200,1514466208,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1378
83,1514467807,1200,1514466501,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1306
84,1514468010,1200,1514466807,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1203
85,1514468205,1200,1514466954,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1251
86,1514468459,1200,1514467207,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1252
87,1514468683,1200,1514467379,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1304
88,1514468888,1200,1514467705,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1183
89,1514469137,1200,1514467983,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1154
90,1514469305,1200,1514468093,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1212
91,1514469505,1200,1514468431,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1074
92,1514469824,1200,1514468716,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1108
93,1514470009,1200,1514468872,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1137
94,1514470233,1200,1514469129,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1104
95,1514470414,1200,1514469302,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1112
96,1514470608,1200,1514469561,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1047
97,1514470801,1200,1514469752,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1049
98,1514471187,1200,1514470024,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1163
99,1514471403,1102,1514470291,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1112
100,1514471795,1102,1514470633,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1162
101,1514472041,1102,1514470950,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1091
102,1514472467,1102,1514471315,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1152
103,1514472776,1102,1514471721,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1055
104,1514473172,1102,1514472134,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1038
105,1514473446,1080,1514472413,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1033
106,1514473850,1080,1514472820,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1030
107,1514474276,1080,1514473256,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1020
108,1514477325,1080,1514474113,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,threshold_id_04,threshold_id_05,threshold_id_06,3212
109,1514477914,1080,1514474936,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,threshold_id_04,threshold_id_05,threshold_id_06,2978
110,1514478141,1080,1514475267,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,threshold_id_04,threshold_id_05,threshold_id_06,2874
111,1514478329,1080,1514476766,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,threshold_id_04,threshold_id_05,,1563
112,1514478495,1080,1514477047,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,threshold_id_04,threshold_id_05,,1448
113,1514478675,1080,1514477325,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,threshold_id_04,,,1350
114,1514478865,1080,1514477595,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,threshold_id_04,,,1270
115,1514479294,1080,1514477922,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,threshold_id_04,,,1372
116,1514479560,1080,1514478071,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,threshold_id_04,threshold_id_05,,1489
117,1514479961,1080,1514478681,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,threshold_id_04,,,1280
118,1514480162,1080,1514479006,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1156
119,1514480736,1080,1514479585,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1151
120,1514481039,1080,1514479929,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1110
121,1514481447,1080,1514480384,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1063
122,1514481938,1080,1514480858,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1080
123,1514482585,1080,1514481477,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1108
124,1514482916,1080,1514481791,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1125
125,1514483268,1080,1514482202,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1066
126,1514484051,1080,1514482732,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,threshold_id_04,,,1319
127,1514484894,1080,1514483186,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,threshold_id_04,threshold_id_05,threshold_id_06,1708
128,1514486044,1080,1514484842,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1202
129,1514486301,1080,1514485181,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1120
130,1514486554,1080,1514485402,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1152
131,1514486748,1080,1514485534,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1214
132,1514486992,1080,1514485794,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1198
133,1514487183,1080,1514486058,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1125
134,1514487523,1080,1514486425,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1098
135,1514487844,1140,1514486732,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1112
136,1514488375,1140,1514487235,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1140
137,1514488652,1140,1514487516,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1136
138,1514489129,1140,1514487974,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1155
139,1514489343,1140,1514488307,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1036
140,1514490180,1140,1514488918,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1262
141,1514490842,1140,1514489735,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1107
142,1514492143,1140,1514490003,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,threshold_id_04,threshold_id_05,threshold_id_06,2140
143,1514493231,1140,1514490250,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,threshold_id_04,threshold_id_05,threshold_id_06,2981
144,1514494028,1140,1514492771,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1257
145,1514494252,1140,1514493071,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1181
146,1514494527,1140,1514493330,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1197
147,1514494713,1140,1514493582,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1131
148,1514494977,1140,1514493867,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1110
149,1514495183,1140,1514494084,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1099
150,1514495501,1140,1514494354,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1147
151,1514495723,1140,1514494513,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1210
152,1514495999,1140,1514494892,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1107
153,1514496247,1140,1514495076,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1171
154,1514496497,1140,1514495425,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1072
155,1514496703,1268,1514495567,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1136
156,1514496935,1268,1514495839,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1096
157,1514497220,1268,1514496163,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1057
158,1514497765,1268,1514496540,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1225
159,1514498101,1268,1514496892,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1209
160,1514498542,1320,1514497367,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1175
161,1514498857,1320,1514497730,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1127
162,1514499723,1320,1514498518,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1205
163,1514499986,1320,1514498842,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1144
164,1514500210,1320,1514499123,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1087
165,1514500412,1320,1514499331,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1081
166,1514500755,1320,1514499632,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1123
167,1514501189,1320,1514500063,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1126
168,1514501426,1320,1514500285,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1141
169,1514501764,1320,1514500549,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1215
170,1514502078,1225,1514501011,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1067
171,1514502331,1225,1514501286,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1045
172,1514502924,1225,1514501816,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1108
173,1514503320,1225,1514502151,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1169
174,1514503690,1225,1514502548,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1142
175,1514503878,1200,1514502717,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1161
176,1514504064,1200,1514502960,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1104
177,1514504427,1200,1514503211,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1216
178,1514504614,1200,1514503414,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1200
179,1514504809,1200,1514503695,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1114
180,1514504996,1200,1514503876,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1120
181,1514505307,1200,1514504150,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1157
182,1514505483,1200,1514504298,70077,Downtown Crossing - to Ashmont/Braintree,0,70063,Davis - Inbound,Red,,,,1185
0,1514419319,1080,1514418071,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,1248
1,1514419640,1080,1514418306,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,threshold_id_04,,,1334
2,1514419838,1080,1514418485,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,threshold_id_04,,,1353
3,1514420053,1080,1514418774,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,threshold_id_04,,,1279
4,1514420245,1080,1514418913,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,threshold_id_04,,,1332
5,1514420439,1080,1514419162,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,threshold_id_04,,,1277
6,1514420642,1080,1514419294,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,threshold_id_04,,,1348
7,1514420868,1080,1514419562,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,threshold_id_04,,,1306
8,1514421092,1080,1514419712,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,threshold_id_04,,,1380
9,1514421268,1080,1514419980,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,threshold_id_04,,,1288
10,1514421564,1080,1514420245,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,threshold_id_04,,,1319
11,1514421761,1080,1514420539,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,1222
12,1514421995,1080,1514420756,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,1239
13,1514422252,1080,1514421161,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,1091
14,1514422423,1080,1514421369,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,1054
15,1514422616,1080,1514421676,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,940
16,1514422928,1000,1514422022,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,906
17,1514423435,1000,1514422489,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,946
18,1514423700,1000,1514422785,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,915
19,1514424112,1000,1514423185,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,927
20,1514424582,1000,1514423637,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,945
21,1514424999,960,1514424077,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,922
22,1514425249,960,1514424325,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,924
23,1514425623,960,1514424749,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,874
24,1514425916,960,1514425011,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,905
25,1514426150,960,1514425257,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,893
26,1514426725,960,1514425834,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,891
27,1514427012,960,1514426129,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,883
28,1514427487,960,1514426595,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,892
29,1514427827,960,1514426901,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,926
30,1514428424,960,1514427452,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,972
31,1514428646,960,1514427713,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,933
32,1514429202,960,1514428248,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,954
33,1514429482,960,1514428582,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,900
34,1514429767,960,1514428840,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,927
35,1514430142,960,1514429246,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,896
36,1514430495,960,1514429571,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,924
37,1514430901,960,1514429982,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,919
38,1514431192,960,1514430278,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,914
39,1514431609,960,1514430689,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,920
40,1514431851,960,1514430985,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,866
41,1514432284,960,1514431339,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,945
42,1514432602,960,1514431681,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,921
43,1514432821,960,1514431941,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,880
44,1514433182,960,1514432284,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,898
45,1514433737,960,1514432797,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,940
46,1514434059,960,1514433206,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,853
47,1514434477,960,1514433537,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,940
48,1514434708,960,1514433766,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,942
49,1514435349,960,1514434389,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,960
50,1514435595,960,1514434660,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,935
51,1514436016,960,1514435118,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,898
52,1514436319,960,1514435429,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,890
53,1514436686,960,1514435728,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,958
54,1514436958,960,1514436059,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,899
55,1514437309,960,1514436407,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,902
56,1514437538,960,1514436677,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,861
57,1514437999,960,1514437135,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,864
58,1514438190,960,1514437295,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,895
59,1514438422,960,1514437557,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,865
60,1514438899,960,1514438052,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,847
61,1514439492,960,1514438596,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,896
62,1514440211,960,1514439326,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,885
63,1514457471,900,1514456566,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,905
64,1514458044,900,1514457144,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,900
65,1514458426,900,1514457538,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,888
66,1514458645,900,1514457763,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,882
67,1514459114,900,1514458187,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,927
68,1514459735,900,1514458830,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,905
69,1514460512,900,1514459528,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,984
70,1514460838,900,1514459915,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,923
71,1514461018,900,1514460093,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,925
72,1514461250,900,1514460335,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,915
73,1514461681,900,1514460733,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,948
74,1514461912,900,1514461020,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,892
75,1514462230,900,1514461353,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,877
76,1514462922,1037,1514461902,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,1020
77,1514463663,1037,1514462173,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,threshold_id_04,threshold_id_05,,1490
78,1514464059,1037,1514463107,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,952
79,1514464905,1080,1514463991,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,914
80,1514465327,1080,1514464334,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,993
81,1514466771,1080,1514464705,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,threshold_id_04,threshold_id_05,threshold_id_06,2066
82,1514467586,1080,1514466546,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,1040
83,1514467807,1080,1514466659,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,1148
84,1514468010,1080,1514466946,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,1064
85,1514468205,1080,1514467089,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,1116
86,1514468459,1080,1514467345,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,1114
87,1514468683,1080,1514467531,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,1152
88,1514468888,1080,1514467820,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,1068
89,1514469137,1080,1514468101,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,1036
90,1514469305,1080,1514468211,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,1094
91,1514469505,1080,1514468557,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,948
92,1514469824,1080,1514468849,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,975
93,1514470009,1080,1514469025,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,984
94,1514470233,1080,1514469247,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,986
95,1514470414,1080,1514469436,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,978
96,1514470608,1080,1514469683,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,925
97,1514470801,1080,1514469884,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,917
98,1514471187,1080,1514470196,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,991
99,1514471403,982,1514470421,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,982
100,1514471795,982,1514470770,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,1025
101,1514472041,982,1514471077,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,964
102,1514472467,982,1514471437,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,1030
103,1514472776,982,1514471844,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,932
104,1514473172,982,1514472254,70077,Downtown Crossing - to Ashmont/Braintree,0,70065,Porter - Inbound,Red,,,,918
